3.000000000000000000e+00,6.545082700000000000e+07,3.380000000000000000e+02,2.213149999999999906e+01
4.000000000000000000e+00,6.643012500000000000e+07,2.220000000000000000e+02,9.311809999999999476e+00
5.000000000000000000e+00,6.692341600000000000e+07,2.980000000000000000e+02,8.350920000000000343e+00
6.000000000000000000e+00,6.545082700000000000e+07,2.610000000000000000e+02,5.469269999999999854e+00
7.000000000000000000e+00,6.741914300000000000e+07,2.350000000000000000e+02,4.152050000000000018e+00
8.000000000000000000e+00,6.841792900000000000e+07,3.688000000000000114e+02,6.137730000000000352e+00
9.000000000000000000e+00,6.692341600000000000e+07,3.863000000000000114e+02,8.039780000000000371e+00
1.000000000000000000e+01,6.942653100000000000e+07,2.900000000000000000e+02,5.406139999999999723e+00
