5.000000000000000000e-01,6.399470000000000027e+02,2.000000000000000000e+03
1.000000000000000000e+00,3.841379999999999768e+02,2.000000000000000000e+03
2.000000000000000000e+00,3.271789999999999736e+02,2.000000000000000000e+03
3.000000000000000000e+00,2.381220000000000141e+02,2.000000000000000000e+03
