6.000000000000000000e+00,4.398960000000000150e+02
1.200000000000000000e+01,2.227100000000000080e+02
2.400000000000000000e+01,3.082959999999999923e+02
4.800000000000000000e+01,2.905160000000000196e+02
9.600000000000000000e+01,2.902409999999999854e+02
