1.000000000000000000e+00,4.644379999999999882e+02,2.000000000000000000e+03,7.336730000000000018e+02,1.073099999999999987e+01
2.000000000000000000e+00,4.130860000000000127e+02,2.000000000000000000e+03,5.645199999999999818e+02,1.079550000000000054e+01
3.000000000000000000e+00,3.428530000000000086e+02,2.000000000000000000e+03,4.510500000000000114e+02,1.066649999999999920e+01
