5.000000000000000000e-01,1.599390000000000100e+03,2.000000000000000000e+03,2.116860000000000127e+03,1.743149999999999977e+01
1.000000000000000000e+00,9.180090000000000146e+02,2.000000000000000000e+03,1.187089999999999918e+03,1.769500000000000028e+01
2.000000000000000000e+00,7.782089999999999463e+02,2.000000000000000000e+03,9.293350000000000364e+02,1.751849999999999952e+01
3.000000000000000000e+00,5.571920000000000073e+02,2.000000000000000000e+03,6.675510000000000446e+02,1.740650000000000119e+01
