6.000000000000000000e+00,3.443199999999999932e+02
1.200000000000000000e+01,2.585939999999999941e+02
2.400000000000000000e+01,1.857450000000000045e+02
4.800000000000000000e+01,1.744710000000000036e+02
9.600000000000000000e+01,2.309379999999999882e+02
