1.000000000000000000e+00,1.619427700000000000e+07,2.600000000000000000e+01,4.264310000000000045e-01,5.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,3.369826700000000000e+07,3.000000000000000000e+01,4.697890000000000121e-01,1.100000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+00,6.741914300000000000e+07,3.100000000000000000e+01,5.478560000000000096e-01,1.600000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+00,1.287876250000000000e+08,3.400000000000000000e+01,6.330890000000000128e-01,2.400000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,2.596940720000000000e+08,4.000000000000000000e+01,7.869450000000000056e-01,2.000000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,5.236066160000000000e+08,4.400000000000000000e+01,9.923629999999999951e-01,2.400000000000000000e+01,1.000000000000000000e+00
