3.000000000000000000e+00,6.545082700000000000e+07,1.300000000000000000e+01,4.880510000000000126e-01
4.000000000000000000e+00,6.643012500000000000e+07,1.100000000000000000e+01,2.892460000000000031e-01
5.000000000000000000e+00,6.692341600000000000e+07,1.100000000000000000e+01,1.931209999999999871e-01
6.000000000000000000e+00,6.545082700000000000e+07,1.000000000000000000e+01,1.655639999999999890e-01
7.000000000000000000e+00,6.741914300000000000e+07,1.000000000000000000e+01,1.623549999999999993e-01
8.000000000000000000e+00,6.841792900000000000e+07,1.000000000000000000e+01,1.676610000000000045e-01
9.000000000000000000e+00,6.692341600000000000e+07,1.200000000000000000e+01,1.704120000000000079e-01
1.000000000000000000e+01,6.942653100000000000e+07,1.300000000000000000e+01,1.861879999999999924e-01
