3.000000000000000000e+00,6.545082700000000000e+07,3.100000000000000000e+01,7.298480000000000523e-01
4.000000000000000000e+00,6.643012500000000000e+07,3.200000000000000000e+01,6.699460000000000415e-01
5.000000000000000000e+00,6.692341600000000000e+07,3.100000000000000000e+01,5.240110000000000046e-01
6.000000000000000000e+00,6.545082700000000000e+07,3.000000000000000000e+01,5.162379999999999747e-01
7.000000000000000000e+00,6.741914300000000000e+07,3.100000000000000000e+01,5.678509999999999946e-01
8.000000000000000000e+00,6.841792900000000000e+07,3.300000000000000000e+01,6.696560000000000290e-01
9.000000000000000000e+00,6.692341600000000000e+07,3.100000000000000000e+01,6.306479999999999864e-01
1.000000000000000000e+01,6.942653100000000000e+07,3.100000000000000000e+01,8.648080000000000211e-01
