2.000000000000000000e+00,3.369826700000000000e+07,1.040000000000000000e+02,2.885139999999999816e+00,1.100000000000000000e+01,6.129999999999999716e+01
4.000000000000000000e+00,6.741914300000000000e+07,1.280000000000000000e+02,3.851729999999999876e+00,1.600000000000000000e+01,7.029999999999999716e+01
1.600000000000000000e+01,2.596940720000000000e+08,2.470000000000000000e+02,7.982070000000000221e+00,2.000000000000000000e+01,1.340000000000000000e+02
3.200000000000000000e+01,5.236066160000000000e+08,2.875000000000000000e+02,9.805289999999999395e+00,2.400000000000000000e+01,1.350000000000000000e+02
