1.600000000000000000e+01,1.961000000000000000e+03,1.000000000000000000e+03
2.400000000000000000e+01,2.306210000000000036e+03,1.500000000000000000e+03
3.600000000000000000e+01,1.982559999999999945e+03,1.500000000000000000e+03
4.800000000000000000e+01,2.306789999999999964e+03,2.000000000000000000e+03
7.200000000000000000e+01,2.435639999999999873e+03,2.000000000000000000e+03
