1.600000000000000000e+01,1.515799999999999955e+03,2.000000000000000000e+03,1.780390000000000100e+03,1.925799999999999912e+01
2.400000000000000000e+01,1.283460000000000036e+03,2.000000000000000000e+03,1.467660000000000082e+03,1.946649999999999991e+01
3.600000000000000000e+01,1.229539999999999964e+03,2.000000000000000000e+03,1.358890000000000100e+03,2.010800000000000054e+01
4.800000000000000000e+01,1.225170000000000073e+03,2.000000000000000000e+03,1.327589999999999918e+03,2.052599999999999980e+01
