1.000000000000000000e+00,1.619427700000000000e+07,5.500000000000000000e+01,7.611740000000000173e-01,5.000000000000000000e+00,2.010000000000000142e+01
2.000000000000000000e+00,3.369826700000000000e+07,5.400000000000000000e+01,8.312000000000000499e-01,1.100000000000000000e+01,1.669999999999999929e+01
4.000000000000000000e+00,6.741914300000000000e+07,5.900000000000000000e+01,1.018100000000000005e+00,1.600000000000000000e+01,1.730000000000000071e+01
8.000000000000000000e+00,1.287876250000000000e+08,7.000000000000000000e+01,1.160460000000000047e+00,2.400000000000000000e+01,2.010000000000000142e+01
1.600000000000000000e+01,2.596940720000000000e+08,6.800000000000000000e+01,1.209500000000000020e+00,2.000000000000000000e+01,1.800000000000000000e+01
3.200000000000000000e+01,5.236066160000000000e+08,7.400000000000000000e+01,1.396160000000000068e+00,2.400000000000000000e+01,1.839999999999999858e+01
6.400000000000000000e+01,1.027243729000000000e+09,9.100000000000000000e+01,1.830740000000000034e+00,2.900000000000000000e+01,2.010000000000000142e+01
