1.000000000000000000e+00,1.619427700000000000e+07,2.130000000000000000e+02,2.555229999999999890e+00,5.000000000000000000e+00,2.010000000000000142e+01
2.000000000000000000e+00,3.369826700000000000e+07,2.010000000000000000e+02,2.648670000000000080e+00,1.100000000000000000e+01,1.669999999999999929e+01
4.000000000000000000e+00,6.741914300000000000e+07,2.360000000000000000e+02,3.373040000000000038e+00,1.600000000000000000e+01,1.730000000000000071e+01
8.000000000000000000e+00,1.287876250000000000e+08,3.020000000000000000e+02,4.300460000000000171e+00,2.400000000000000000e+01,2.010000000000000142e+01
1.600000000000000000e+01,2.596940720000000000e+08,2.800000000000000000e+02,4.396149999999999558e+00,2.000000000000000000e+01,1.800000000000000000e+01
3.200000000000000000e+01,5.236066160000000000e+08,3.110000000000000000e+02,4.983220000000000205e+00,2.400000000000000000e+01,1.839999999999999858e+01
6.400000000000000000e+01,1.027243729000000000e+09,4.000000000000000000e+02,8.383979999999999322e+00,2.900000000000000000e+01,2.010000000000000142e+01
