8.000000000000000000e+00,6.287480000000000473e+02,2.000000000000000000e+03,8.378479999999999563e+02,5.003499999999999837e+00
1.600000000000000000e+01,5.183120000000000118e+02,2.000000000000000000e+03,6.695579999999999927e+02,4.862499999999999822e+00
