8.000000000000000000e+00,6.486269999999999527e+02,2.000000000000000000e+03,8.611009999999999991e+02,4.748000000000000220e+00
1.600000000000000000e+01,5.957859999999999445e+02,2.000000000000000000e+03,7.469349999999999454e+02,4.885500000000000398e+00
