4.000000000000000000e+00,5.698624543357875609e+02,2.000000000000000000e+03
6.000000000000000000e+00,4.443240335854654859e+02,2.000000000000000000e+03
8.000000000000000000e+00,4.119845852456080024e+02,2.000000000000000000e+03
1.200000000000000000e+01,3.701161013744488741e+02,2.000000000000000000e+03
1.600000000000000000e+01,3.302054103104556475e+02,2.000000000000000000e+03
