4.000000000000000000e+00,6.153432685470726256e+02,2.000000000000000000e+03
6.000000000000000000e+00,4.952396263680703328e+02,2.000000000000000000e+03
8.000000000000000000e+00,4.905416740436358509e+02,2.000000000000000000e+03
1.200000000000000000e+01,3.414416426299072214e+02,2.000000000000000000e+03
1.600000000000000000e+01,3.500319060223737324e+02,2.000000000000000000e+03
