4.000000000000000000e+00,1.112500000000000000e+03,1.500000000000000000e+03
8.000000000000000000e+00,8.578999999999999773e+02,2.000000000000000000e+03
1.200000000000000000e+01,6.662960000000000491e+02,2.000000000000000000e+03
1.600000000000000000e+01,6.161770000000000209e+02,2.000000000000000000e+03
